               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.06092,            0.026354,            0.039028,             0.64729,             0.16979,             0.18654,             0.10387,            0.036158,           0.0075685,            0.031735,            0.070056,           0.0033271,           0.0033271
